Stock,yr,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Dissostichus mawsoni484,2004,1.49634706416691e-06,7.79206664928847e-05,1.49634706416691e-06,7.79206664928847e-05
Dissostichus mawsoni484,2005,8.27198440136648e-06,1.40953312877737e-05,8.27198440136648e-06,1.40953312877737e-05
Dissostichus mawsoni484,2006,0.00528971881313521,0.00955082960147226,0.00528971881313521,0.00955082960147226
Dissostichus mawsoni484,2007,0.0506203545436875,0.000414372547388281,0.0506203545436875,0.000414372547388281
Dissostichus mawsoni484,2008,0.153162548789361,0.000239339812799949,0.153162548789361,0.000239339812799949
Dissostichus mawsoni484,2009,0.581267094203123,0.011853337900364,0.581267094203123,0.011853337900364
Dissostichus mawsoni484,2010,0.732969600724591,0.00895765067918292,0.732969600724591,0.00895765067918292
Dissostichus mawsoni484,2011,0.675367589204187,0.00261698536549689,0.675367589204187,0.00261698536549689
Dissostichus mawsoni484,2012,0.756290664762488,0.0034282343159789,0.756290664762488,0.0034282343159789
Dissostichus mawsoni484,2013,0.787314570117709,0.00585427889180524,0.787314570117709,0.00585427889180524
Dissostichus mawsoni484,2014,0.799753481835029,0.00348286646862238,0.799753481835029,0.00348286646862238
Dissostichus mawsoni484,2015,0.794394827879962,0.00405682387958309,0.794394827879962,0.00405682387958309
Dissostichus mawsoni484,2016,0.78182484806498,0.00414219789745638,0.78182484806498,0.00414219789745638
Dissostichus mawsoni484,2017,0.829113083086278,0.00507868913077103,0.829113083086278,0.00507868913077103
Dissostichus mawsoni484,2018,0.78777199787173,0.00548882298884502,0.78777199787173,0.00548882298884502
Dissostichus mawsoni484,2019,0.826173137713249,0.00921634299486427,0.826173137713249,0.00921634299486427
Dissostichus mawsoni484,2020,0.732754612548171,0.00698438752251096,0.732754612548171,0.00698438752251096
Dissostichus eleginoides483,1978,1.75370680632474,0.0249659427991617,1.75370680632474,0.0249659427991617
Dissostichus eleginoides483,1979,0.0748988789178603,0.197255471901586,0.0748988789178603,0.197255471901586
Dissostichus eleginoides483,1980,0.0133439853741018,0.505562327513544,0.0133439853741018,0.505562327513544
Dissostichus eleginoides483,1981,0.000916903825463637,0.515032360175663,0.000916903825463637,0.515032360175663
Dissostichus eleginoides483,1982,2.29986107173654e-05,2.9333147062417e-06,2.29986107173654e-05,2.9333147062417e-06
Dissostichus eleginoides483,1983,0.0156264208273508,0.941146517509679,0.0156264208273508,0.941146517509679
Dissostichus eleginoides483,1984,0.0560453757216666,0.322593246311867,0.0560453757216666,0.322593246311867
Dissostichus eleginoides483,1985,0.136033173867138,0.258376585246509,0.136033173867138,0.258376585246509
Dissostichus eleginoides483,1986,0.147637474036609,0.320353427789815,0.147637474036609,0.320353427789815
Dissostichus eleginoides483,1987,0.257832816093374,0.499155682503535,0.257832816093374,0.499155682503535
Dissostichus eleginoides483,1988,0.494711328555447,0.114438409041781,0.494711328555447,0.114438409041781
Dissostichus eleginoides483,1989,0.945932416237776,0.503510515782043,0.945932416237776,0.503510515782043
Dissostichus eleginoides483,1990,0.695767624682124,0.657835176600366,0.695767624682124,0.657835176600366
Dissostichus eleginoides483,1991,0.796970524497723,0.148676192559057,0.796970524497723,0.148676192559057
Dissostichus eleginoides483,1992,0.750783952148542,0.33696471282386,0.750783952148542,0.33696471282386
Dissostichus eleginoides483,1993,0.732251827369516,0.275461995959625,0.732251827369516,0.275461995959625
Dissostichus eleginoides483,1994,0.657140686709854,0.0661338754909948,0.657140686709854,0.0661338754909948
Dissostichus eleginoides483,1995,1.4207449002589,0.146780292365176,1.4207449002589,0.146780292365176
Dissostichus eleginoides483,1996,0.713054898791586,0.265404383139247,0.713054898791586,0.265404383139247
Dissostichus eleginoides483,1997,0.988915346807593,0.235630715873317,0.988915346807593,0.235630715873317
Dissostichus eleginoides483,1998,0.65202787267565,0.331209437583698,0.65202787267565,0.331209437583698
Dissostichus eleginoides483,1999,0.73432124306828,0.333194647640625,0.73432124306828,0.333194647640625
Dissostichus eleginoides483,2000,0.943288406380621,0.342853391561187,0.943288406380621,0.342853391561187
Dissostichus eleginoides483,2001,1.03288966032075,0.264313182825508,1.03288966032075,0.264313182825508
Dissostichus eleginoides483,2002,1.12933979427675,0.343031249052103,1.12933979427675,0.343031249052103
Dissostichus eleginoides483,2003,0.856251515727631,0.593149293537215,0.856251515727631,0.593149293537215
Dissostichus eleginoides483,2004,0.808938593895632,0.375043960405148,0.808938593895632,0.375043960405148
Dissostichus eleginoides483,2005,0.661511713596183,0.309427910130073,0.661511713596183,0.309427910130073
Dissostichus eleginoides483,2006,0.52898406133282,0.450847176549656,0.52898406133282,0.450847176549656
Dissostichus eleginoides483,2007,0.717150385304629,0.33290807175968,0.717150385304629,0.33290807175968
Dissostichus eleginoides483,2008,0.688002334874895,0.378908552273877,0.688002334874895,0.378908552273877
Dissostichus eleginoides483,2009,0.537243499931154,0.424637552554484,0.537243499931154,0.424637552554484
Dissostichus eleginoides483,2010,0.447588317575474,0.37961532480708,0.447588317575474,0.37961532480708
Dissostichus eleginoides483,2011,0.472473089533232,0.251709515743692,0.472473089533232,0.251709515743692
Dissostichus eleginoides483,2012,0.567851390829388,0.214519910190012,0.567851390829388,0.214519910190012
Dissostichus eleginoides483,2013,0.519779918057109,0.271777418364512,0.519779918057109,0.271777418364512
Dissostichus eleginoides483,2014,0.908546800274966,0.161869889229682,0.908546800274966,0.161869889229682
Dissostichus eleginoides483,2015,0.695374606607824,0.212986661851779,0.695374606607824,0.212986661851779
Dissostichus eleginoides483,2016,0.467612029302574,0.316793609586377,0.467612029302574,0.316793609586377
Dissostichus eleginoides483,2017,0.568628153769288,0.260432924413002,0.568628153769288,0.260432924413002
Dissostichus eleginoides483,2018,0.600372846945938,0.219111992078405,0.600372846945938,0.219111992078405
Dissostichus eleginoides483,2019,0.544615125927164,0.263180685319411,0.544615125927164,0.263180685319411
Dissostichus eleginoides483,2020,0.267019396119224,0.475949112589442,0.267019396119224,0.475949112589442
Dissostichus eleginoides484,1978,1.73701360435356,6.27487616040704e-11,1.73701360435356,6.27487616040704e-11
Dissostichus eleginoides484,1979,0.000114029410807587,9.55853860777438e-07,0.000114029410807587,9.55853860777438e-07
Dissostichus eleginoides484,1980,2.38262095189179e-06,4.57460312669823e-05,2.38262095189179e-06,4.57460312669823e-05
Dissostichus eleginoides484,1981,1.16411742916971e-06,9.3629259240924e-05,1.16411742916971e-06,9.3629259240924e-05
Dissostichus eleginoides484,1982,1.10577541251825e-06,9.8569249531771e-05,1.10577541251825e-06,9.8569249531771e-05
Dissostichus eleginoides484,1983,1.10342000098596e-06,9.87796600253898e-05,1.10342000098596e-06,9.87796600253898e-05
Dissostichus eleginoides484,1984,1.11584428776246e-06,9.76798051107751e-05,1.11584428776246e-06,9.76798051107751e-05
Dissostichus eleginoides484,1985,1.09018722350579e-06,9.99786552369461e-05,1.09018722350579e-06,9.99786552369461e-05
